usage_id,account_id,feature_name,events_count,active_users,event_date
1823,386,dashboard_export,6,10,2023-06-03
1824,243,dashboard_export,4,30,2023-05-20
1825,101,code_assist,3,34,2023-05-26
1826,17,chat_completion,8,9,2023-02-13
1827,141,chat_completion,6,5,2023-01-15
1828,292,chat_completion,7,46,2023-02-22
1829,295,chat_completion,0,43,2023-04-02
1830,472,code_assist,3,45,2023-02-27
1831,182,chat_completion,3,43,2023-01-08
1832,303,dashboard_export,4,19,2023-04-24
1833,65,chat_completion,7,42,2023-06-09
1834,175,code_assist,5,40,2023-01-02
1835,314,chat_completion,2,15,2023-03-15
1836,75,dashboard_export,7,13,2023-03-30
1837,67,data_insights,3,48,2023-03-15
1838,496,dashboard_export,6,31,2023-04-22
1839,166,code_assist,3,38,2023-02-10
1840,131,chat_completion,2,26,2023-05-18
1841,456,code_assist,6,1,2023-06-26
1842,395,data_insights,5,16,2023-04-21
1843,461,data_insights,5,1,2023-02-24
1844,340,data_insights,2,24,2023-04-17
1845,20,chat_completion,7,31,2023-06-28
1846,446,code_assist,4,46,2023-01-17
1847,270,dashboard_export,4,18,2023-01-18
1848,209,chat_completion,6,1,2023-05-06
1849,155,chat_completion,4,11,2023-02-02
1850,424,chat_completion,11,10,2023-04-11
1851,25,data_insights,5,3,2023-01-02
1852,178,data_insights,4,35,2023-06-10
1853,280,dashboard_export,5,33,2023-01-18
1854,63,code_assist,3,28,2023-04-07
1855,268,data_insights,2,9,2023-03-22
1856,54,data_insights,6,15,2023-05-23
1857,13,dashboard_export,2,5,2023-01-03
1858,5,dashboard_export,4,1,2023-04-19
1859,360,chat_completion,5,6,2023-01-27
1860,208,dashboard_export,7,15,2023-04-26
1861,216,dashboard_export,9,13,2023-02-21
1862,104,chat_completion,3,19,2023-01-28
1863,500,dashboard_export,4,9,2023-06-12
1864,182,code_assist,7,42,2023-05-26
1865,99,code_assist,7,38,2023-06-18
1866,86,chat_completion,5,34,2023-06-18
1867,258,dashboard_export,4,24,2023-03-15
1868,321,chat_completion,3,5,2023-05-28
1869,406,data_insights,4,27,2023-03-02
1870,182,code_assist,4,42,2023-03-30
1871,168,code_assist,7,41,2023-03-14
1872,450,chat_completion,10,23,2023-05-09
1873,75,code_assist,5,11,2023-01-11
1874,227,dashboard_export,4,16,2023-04-02
1875,346,dashboard_export,10,25,2023-01-12
1876,31,code_assist,7,3,2023-01-22
1877,439,code_assist,4,50,2023-03-11
1878,406,code_assist,5,13,2023-01-12
1879,339,data_insights,8,14,2023-03-19
1880,466,chat_completion,6,22,2023-04-09
1881,405,code_assist,6,34,2023-02-19
1882,490,dashboard_export,5,12,2023-04-16
1883,252,dashboard_export,6,25,2023-04-18
1884,244,data_insights,8,27,2023-05-15
1885,253,chat_completion,6,4,2023-01-27
1886,157,dashboard_export,6,46,2023-02-04
1887,223,code_assist,5,41,2023-03-01
1888,35,code_assist,1,44,2023-04-16
1889,466,code_assist,3,36,2023-02-14
1890,412,chat_completion,0,3,2023-06-05
1891,55,code_assist,4,13,2023-05-14
1892,37,data_insights,3,33,2023-06-11
1893,69,dashboard_export,2,38,2023-05-20
1894,427,dashboard_export,6,42,2023-01-11
1895,206,dashboard_export,4,8,2023-04-13
1896,290,dashboard_export,4,11,2023-02-09
1897,197,chat_completion,6,47,2023-04-07
1898,335,chat_completion,6,1,2023-01-10
1899,498,dashboard_export,3,41,2023-02-19
1900,448,code_assist,8,9,2023-01-03
1901,239,dashboard_export,7,38,2023-05-08
1902,478,code_assist,4,22,2023-05-11
1903,338,data_insights,7,47,2023-05-06
1904,397,code_assist,6,17,2023-02-02
1905,422,code_assist,13,48,2023-03-26
1906,346,data_insights,4,28,2023-03-20
1907,20,dashboard_export,7,27,2023-02-01
1908,136,chat_completion,4,49,2023-06-15
1909,245,data_insights,4,23,2023-03-04
1910,40,dashboard_export,10,47,2023-04-26
1911,332,dashboard_export,6,29,2023-06-27
1912,246,dashboard_export,10,11,2023-02-23
1913,69,data_insights,3,6,2023-03-31
1914,190,dashboard_export,4,49,2023-05-29
1915,294,chat_completion,3,11,2023-06-06
1916,482,code_assist,6,5,2023-01-02
1917,474,data_insights,4,35,2023-03-28
1918,276,data_insights,8,16,2023-04-12
1919,284,dashboard_export,1,27,2023-05-28
1920,101,chat_completion,5,47,2023-06-09
1921,333,code_assist,8,26,2023-02-13
1922,356,code_assist,2,42,2023-06-18
1923,250,data_insights,6,44,2023-04-03
1924,119,dashboard_export,6,7,2023-03-20
1925,69,dashboard_export,3,32,2023-04-21
1926,280,chat_completion,2,47,2023-01-07
1927,93,data_insights,7,48,2023-03-20
1928,25,code_assist,5,27,2023-02-13
1929,34,code_assist,4,3,2023-02-21
1930,95,chat_completion,8,21,2023-04-07
1931,445,dashboard_export,4,17,2023-06-01
1932,325,data_insights,5,36,2023-01-06
1933,141,data_insights,2,44,2023-03-09
1934,444,chat_completion,8,33,2023-01-14
1935,47,chat_completion,5,25,2023-01-23
1936,90,code_assist,4,47,2023-05-07
1937,44,data_insights,5,39,2023-04-11
1938,445,code_assist,1,6,2023-02-20
1939,33,data_insights,6,6,2023-06-10
1940,187,dashboard_export,3,44,2023-03-03
1941,266,data_insights,5,28,2023-06-19
1942,123,data_insights,4,49,2023-05-22
1943,12,code_assist,5,7,2023-04-12
1944,291,chat_completion,3,38,2023-04-05
1945,203,code_assist,5,16,2023-01-03
1946,202,code_assist,6,1,2023-03-05
1947,303,dashboard_export,4,24,2023-02-15
1948,42,chat_completion,5,49,2023-03-09
1949,110,code_assist,7,9,2023-01-20
1950,430,chat_completion,5,48,2023-04-16
1951,296,data_insights,5,21,2023-04-05
1952,220,code_assist,7,8,2023-04-10
1953,395,data_insights,2,12,2023-05-27
1954,312,code_assist,6,17,2023-02-20
1955,193,code_assist,4,25,2023-04-01
1956,113,code_assist,5,38,2023-04-06
1957,239,code_assist,1,35,2023-03-11
1958,261,data_insights,9,42,2023-03-18
1959,128,data_insights,4,24,2023-05-26
1960,349,chat_completion,4,5,2023-02-01
1961,350,data_insights,6,12,2023-03-01
1962,100,chat_completion,5,31,2023-05-01
1963,284,chat_completion,3,4,2023-04-21
1964,292,data_insights,3,47,2023-04-16
1965,126,chat_completion,2,33,2023-06-12
1966,366,chat_completion,6,3,2023-01-05
1967,363,code_assist,5,20,2023-06-05
1968,306,data_insights,5,1,2023-03-19
1969,78,chat_completion,3,43,2023-03-01
1970,92,data_insights,5,33,2023-02-08
1971,236,data_insights,4,29,2023-02-19
1972,401,chat_completion,5,47,2023-01-14
1973,259,code_assist,9,12,2023-04-07
1974,453,code_assist,4,6,2023-02-26
1975,268,chat_completion,9,8,2023-04-20
1976,47,chat_completion,7,6,2023-05-12
1977,75,dashboard_export,1,45,2023-03-22
1978,400,dashboard_export,5,31,2023-03-29
1979,170,dashboard_export,10,39,2023-01-14
1980,242,code_assist,4,34,2023-04-03
1981,457,code_assist,4,38,2023-04-28
1982,477,dashboard_export,5,34,2023-05-12
1983,130,dashboard_export,6,9,2023-01-21
1984,254,code_assist,4,49,2023-02-25
1985,184,data_insights,6,50,2023-05-05
1986,250,data_insights,4,46,2023-02-21
1987,181,dashboard_export,7,36,2023-03-15
1988,500,chat_completion,7,28,2023-05-08
1989,159,code_assist,5,40,2023-02-27
1990,2,code_assist,0,24,2023-03-12
1991,59,data_insights,6,31,2023-03-24
1992,171,chat_completion,2,46,2023-04-01
1993,242,data_insights,6,11,2023-06-10
1994,52,chat_completion,3,24,2023-02-19
1995,14,code_assist,3,26,2023-01-08
1996,154,chat_completion,3,42,2023-01-09
1997,308,chat_completion,9,21,2023-02-13
1998,12,dashboard_export,8,32,2023-04-27
1999,153,code_assist,5,11,2023-06-09
2000,340,code_assist,1,33,2023-06-24
2001,470,data_insights,3,19,2023-06-10
2002,95,chat_completion,1,23,2023-05-07
2003,184,data_insights,4,1,2023-02-14
2004,157,dashboard_export,7,19,2023-04-01
2005,140,code_assist,3,50,2023-06-29
2006,140,dashboard_export,9,32,2023-06-23
2007,401,data_insights,7,11,2023-02-03
2008,238,code_assist,3,44,2023-04-14
2009,106,chat_completion,5,16,2023-05-03
2010,155,code_assist,6,37,2023-03-17
2011,482,data_insights,3,43,2023-03-06
2012,130,code_assist,7,34,2023-05-12
2013,15,chat_completion,3,35,2023-04-29
2014,183,dashboard_export,0,6,2023-02-28
2015,139,dashboard_export,2,23,2023-05-25
2016,378,dashboard_export,2,25,2023-04-06
2017,368,data_insights,4,10,2023-06-11
2018,115,code_assist,5,29,2023-04-12
2019,4,data_insights,4,14,2023-01-05
2020,418,dashboard_export,6,27,2023-04-20
2021,218,dashboard_export,11,21,2023-04-17
2022,238,chat_completion,13,39,2023-02-24
2023,468,dashboard_export,2,25,2023-05-22
2024,13,code_assist,5,8,2023-05-02
2025,291,dashboard_export,7,15,2023-05-05
2026,467,code_assist,5,25,2023-05-27
2027,225,data_insights,8,40,2023-04-26
2028,4,dashboard_export,8,12,2023-04-16
2029,326,dashboard_export,4,13,2023-01-10
2030,153,data_insights,5,17,2023-01-18
2031,160,data_insights,6,9,2023-01-08
2032,35,code_assist,3,48,2023-05-12
2033,208,data_insights,7,47,2023-02-16
2034,40,chat_completion,6,46,2023-05-02
2035,244,data_insights,5,48,2023-06-24
2036,111,dashboard_export,3,8,2023-03-29
2037,72,dashboard_export,7,40,2023-04-08
2038,149,code_assist,11,19,2023-05-05
2039,93,dashboard_export,2,40,2023-04-18
2040,424,dashboard_export,4,43,2023-01-26
2041,487,data_insights,7,12,2023-04-24
2042,106,chat_completion,7,22,2023-02-11
2043,18,code_assist,6,37,2023-03-05
2044,331,code_assist,2,39,2023-06-14
2045,98,data_insights,3,49,2023-06-03
2046,379,dashboard_export,7,20,2023-05-07
2047,372,code_assist,5,18,2023-05-02
2048,454,code_assist,6,8,2023-05-08
2050,353,chat_completion,4,28,2023-01-28
2051,495,dashboard_export,4,23,2023-01-13
2052,51,data_insights,4,47,2023-06-27
2053,15,code_assist,6,44,2023-06-17
2054,86,dashboard_export,6,9,2023-06-22
2055,199,code_assist,6,48,2023-02-26
2056,377,chat_completion,4,29,2023-05-10
2057,21,chat_completion,6,16,2023-01-15
2058,490,code_assist,7,19,2023-01-29
2059,281,code_assist,5,37,2023-06-21
2060,290,code_assist,4,38,2023-02-06
2061,53,data_insights,9,2,2023-01-30
2062,377,data_insights,4,28,2023-04-27
2063,302,dashboard_export,5,31,2023-03-27
2064,397,chat_completion,7,8,2023-01-12
2065,341,chat_completion,4,22,2023-02-12
2066,32,chat_completion,4,31,2023-02-01
2067,197,chat_completion,5,37,2023-06-14
2068,4,code_assist,8,22,2023-02-02
2069,212,data_insights,2,46,2023-01-03
2070,376,dashboard_export,6,49,2023-03-01
2071,392,chat_completion,6,24,2023-02-23
2072,409,dashboard_export,7,28,2023-05-11
2073,81,code_assist,4,29,2023-01-18
2074,338,data_insights,3,14,2023-01-29
2075,485,code_assist,4,17,2023-06-16
2076,217,dashboard_export,4,41,2023-01-20
2077,283,data_insights,4,39,2023-05-23
2078,448,dashboard_export,6,2,2023-06-09
2079,451,chat_completion,2,35,2023-05-23
2080,491,data_insights,5,5,2023-02-25
2081,483,dashboard_export,3,11,2023-02-20
2082,86,data_insights,4,3,2023-05-25
2083,291,code_assist,2,39,2023-06-19
2084,433,data_insights,10,39,2023-05-11
2085,238,data_insights,9,29,2023-02-06
2086,142,chat_completion,3,6,2023-01-18
2087,41,data_insights,4,21,2023-03-16
2089,76,chat_completion,6,31,2023-05-06
2090,397,dashboard_export,6,22,2023-03-08
2091,484,code_assist,6,47,2023-01-30
2092,356,dashboard_export,8,46,2023-01-06
2093,32,chat_completion,5,28,2023-05-06
2094,79,chat_completion,3,42,2023-06-05
2095,234,dashboard_export,6,21,2023-06-24
2096,475,code_assist,5,16,2023-05-30
2097,368,code_assist,4,48,2023-02-10
2098,1,dashboard_export,6,29,2023-03-25
2099,245,data_insights,5,45,2023-06-08
2100,211,data_insights,4,20,2023-06-23
2101,10,code_assist,5,48,2023-03-14
2102,348,dashboard_export,4,5,2023-04-26
2103,319,chat_completion,7,19,2023-05-22
2104,6,chat_completion,4,37,2023-04-13
2105,62,data_insights,9,9,2023-02-26
2106,276,dashboard_export,7,28,2023-06-08
2107,245,code_assist,5,10,2023-01-25
2108,324,dashboard_export,8,23,2023-04-13
2109,100,data_insights,7,20,2023-04-08
2110,155,dashboard_export,6,14,2023-03-26
2111,185,code_assist,5,32,2023-03-13
2112,315,code_assist,4,26,2023-05-23
2113,493,dashboard_export,5,36,2023-03-17
2114,61,code_assist,12,8,2023-05-05
2115,3,dashboard_export,1,40,2023-06-20
2116,426,code_assist,7,2,2023-04-02
2117,75,chat_completion,2,17,2023-02-25
2118,132,dashboard_export,2,19,2023-01-20
2119,34,code_assist,2,8,2023-01-21
2120,244,code_assist,8,9,2023-06-20
2121,479,code_assist,4,40,2023-05-11
2122,287,chat_completion,4,41,2023-06-04
2123,283,dashboard_export,3,15,2023-04-11
2124,440,dashboard_export,7,3,2023-03-11
2125,281,data_insights,4,33,2023-05-28
2126,115,data_insights,7,47,2023-06-17
2127,61,data_insights,5,29,2023-01-14
2128,384,dashboard_export,9,18,2023-03-02
2129,36,dashboard_export,4,27,2023-02-04
2130,255,chat_completion,6,9,2023-01-17
2131,225,dashboard_export,3,48,2023-03-14
2132,378,chat_completion,11,14,2023-02-23
2133,471,code_assist,8,43,2023-01-04
2134,131,data_insights,2,37,2023-05-20
2135,444,chat_completion,5,19,2023-03-30
2136,418,code_assist,4,14,2023-02-02
2137,58,dashboard_export,3,44,2023-05-26
2138,28,chat_completion,7,8,2023-01-05
2139,108,dashboard_export,5,21,2023-05-03
2140,188,chat_completion,5,9,2023-05-18
2141,140,chat_completion,3,28,2023-01-20
2142,82,code_assist,5,3,2023-02-12
2143,321,chat_completion,8,24,2023-02-24
2144,25,data_insights,2,4,2023-01-25
2145,402,code_assist,9,47,2023-02-16
2146,482,dashboard_export,5,32,2023-05-05
2147,219,dashboard_export,3,10,2023-02-19
2148,10,chat_completion,12,5,2023-06-02
2149,127,code_assist,4,7,2023-03-17
2150,306,chat_completion,10,27,2023-03-22
2151,204,code_assist,5,16,2023-03-16
2152,260,code_assist,3,20,2023-03-17
2153,215,chat_completion,7,8,2023-02-26
2154,259,data_insights,9,25,2023-06-07
2155,40,code_assist,6,35,2023-03-15
2156,112,chat_completion,5,48,2023-06-14
2157,2,code_assist,5,24,2023-03-11
2158,271,chat_completion,4,37,2023-05-31
2159,158,dashboard_export,8,2,2023-02-07
2160,85,code_assist,6,47,2023-05-16
2161,485,data_insights,4,39,2023-01-23
2162,490,chat_completion,3,45,2023-04-01
2163,228,chat_completion,5,5,2023-03-22
2164,157,dashboard_export,6,30,2023-02-06
2165,73,data_insights,5,18,2023-02-25
2166,463,dashboard_export,4,34,2023-02-10
2167,5,chat_completion,5,8,2023-01-18
2168,191,code_assist,6,24,2023-01-03
2169,382,dashboard_export,9,14,2023-01-31
2170,335,dashboard_export,6,48,2023-06-11
2171,13,dashboard_export,2,22,2023-03-24
2172,302,chat_completion,4,28,2023-06-12
2173,284,dashboard_export,3,45,2023-02-02
2174,201,dashboard_export,5,20,2023-04-02
2175,479,code_assist,9,37,2023-05-02
2176,413,chat_completion,3,40,2023-05-10
2177,490,chat_completion,4,21,2023-05-06
2178,411,data_insights,3,38,2023-01-17
2179,192,chat_completion,4,18,2023-06-18
2180,135,code_assist,7,20,2023-02-13
2181,98,data_insights,3,17,2023-01-17
2182,215,code_assist,7,32,2023-01-06
2183,85,dashboard_export,4,2,2023-03-12
2184,84,data_insights,2,7,2023-03-22
2185,333,chat_completion,8,18,2023-02-25
2186,75,data_insights,5,26,2023-05-31
2187,150,code_assist,1,22,2023-02-09
2188,407,code_assist,7,17,2023-01-29
2189,43,chat_completion,9,31,2023-04-23
2190,494,chat_completion,4,16,2023-04-11
2191,346,data_insights,5,3,2023-04-14
2192,249,code_assist,3,16,2023-02-02
2193,77,data_insights,6,32,2023-01-30
2194,499,dashboard_export,4,3,2023-04-28
2195,323,code_assist,2,43,2023-05-10
2196,1,data_insights,4,28,2023-01-14
2197,322,dashboard_export,8,48,2023-03-24
2198,231,dashboard_export,4,23,2023-03-14
2199,161,chat_completion,3,21,2023-04-15
2200,144,code_assist,9,38,2023-02-12
2201,451,dashboard_export,1,8,2023-01-28
2202,287,data_insights,1,19,2023-03-09
2203,97,chat_completion,3,18,2023-04-30
2204,151,code_assist,8,1,2023-02-10
2205,366,code_assist,6,2,2023-05-07
2206,194,dashboard_export,4,48,2023-06-29
2207,12,data_insights,3,23,2023-04-29
2208,29,code_assist,4,42,2023-05-22
2209,17,data_insights,10,15,2023-02-24
2210,146,chat_completion,7,13,2023-03-07
2211,396,dashboard_export,5,45,2023-05-15
2212,14,dashboard_export,3,29,2023-05-10
2213,249,chat_completion,5,24,2023-06-11
2214,342,code_assist,5,17,2023-05-02
2215,88,dashboard_export,0,1,2023-03-17
2216,157,code_assist,4,30,2023-06-10
2217,231,code_assist,8,40,2023-03-25
2218,63,dashboard_export,6,30,2023-03-04
2219,213,data_insights,4,4,2023-03-28
2220,407,code_assist,7,23,2023-01-20
2221,1,chat_completion,5,49,2023-05-15
2222,299,dashboard_export,8,41,2023-04-26
2223,353,chat_completion,3,29,2023-02-03
2224,142,chat_completion,2,26,2023-04-20
2225,69,chat_completion,1,21,2023-06-11
2226,248,dashboard_export,6,37,2023-04-26
2227,448,dashboard_export,9,36,2023-01-25
2228,170,chat_completion,8,39,2023-02-06
2229,233,code_assist,8,11,2023-05-13
2230,392,dashboard_export,6,38,2023-06-18
2231,302,chat_completion,6,40,2023-05-08
2232,418,dashboard_export,6,19,2023-03-01
2233,51,dashboard_export,2,5,2023-03-01
2234,263,data_insights,3,24,2023-04-09
2235,17,data_insights,7,14,2023-06-19
2236,243,data_insights,5,27,2023-03-13
2237,184,dashboard_export,3,50,2023-05-26
2238,500,chat_completion,6,44,2023-01-20
2239,313,chat_completion,3,13,2023-06-18
2240,9,code_assist,4,45,2023-02-15
2241,75,chat_completion,4,15,2023-06-14
2242,183,data_insights,3,46,2023-02-17
2243,155,chat_completion,5,8,2023-03-03
2244,329,code_assist,6,29,2023-03-31
2245,162,dashboard_export,4,34,2023-03-18
2246,146,chat_completion,5,26,2023-05-12
2247,345,chat_completion,6,16,2023-01-04
2248,85,code_assist,5,3,2023-04-08
2249,151,chat_completion,7,10,2023-02-05
2250,69,data_insights,5,38,2023-06-29
2251,138,dashboard_export,3,8,2023-04-26
2252,10,dashboard_export,5,41,2023-01-10
2253,170,chat_completion,5,44,2023-06-17
2254,230,chat_completion,5,25,2023-03-02
2255,348,dashboard_export,7,34,2023-05-06
2256,139,code_assist,4,48,2023-06-04
2257,312,dashboard_export,4,5,2023-04-26
2258,344,data_insights,4,26,2023-05-06
2259,56,data_insights,8,3,2023-04-13
2260,392,dashboard_export,2,7,2023-02-09
2261,463,code_assist,8,23,2023-01-05
2262,224,code_assist,5,25,2023-05-24
2263,168,code_assist,5,2,2023-02-26
2264,170,data_insights,3,30,2023-04-15
2265,433,data_insights,5,48,2023-02-02
2266,376,data_insights,4,18,2023-03-16
2267,313,data_insights,6,49,2023-03-01
2268,111,dashboard_export,3,9,2023-06-12
2269,186,code_assist,2,19,2023-04-07
2270,123,dashboard_export,3,5,2023-01-22
2271,180,code_assist,3,8,2023-04-29
2272,129,chat_completion,7,28,2023-03-03
2273,282,dashboard_export,8,15,2023-04-10
2274,255,data_insights,7,32,2023-06-18
2275,470,dashboard_export,8,47,2023-02-10
2276,144,chat_completion,4,38,2023-05-26
2277,474,code_assist,5,11,2023-03-06
2278,220,data_insights,1,15,2023-04-29
2279,410,data_insights,7,20,2023-04-06
2280,305,chat_completion,5,11,2023-03-15
2281,251,chat_completion,4,35,2023-03-29
2282,108,chat_completion,6,43,2023-01-19
2283,330,code_assist,7,42,2023-04-11
2284,186,data_insights,5,1,2023-03-10
2285,137,chat_completion,4,14,2023-05-12
2286,147,data_insights,3,21,2023-06-11
2287,34,dashboard_export,4,10,2023-06-20
2288,361,code_assist,5,7,2023-03-29
2289,173,dashboard_export,4,3,2023-05-08
2290,436,dashboard_export,5,24,2023-02-12
2291,36,chat_completion,8,35,2023-03-09
2292,13,dashboard_export,10,39,2023-02-07
2293,475,code_assist,2,5,2023-04-08
2294,244,data_insights,6,37,2023-06-02
2295,14,chat_completion,4,29,2023-05-22
2296,287,chat_completion,4,18,2023-06-01
2297,69,code_assist,7,36,2023-04-11
2298,146,code_assist,3,28,2023-05-01
2299,173,data_insights,9,3,2023-03-10
2300,450,code_assist,4,37,2023-03-08
2301,263,data_insights,6,7,2023-01-06
2302,458,dashboard_export,8,2,2023-05-12
2303,326,code_assist,4,25,2023-03-17
2304,92,chat_completion,4,10,2023-03-02
2305,429,code_assist,7,42,2023-03-17
2306,416,code_assist,2,45,2023-03-19
2307,406,data_insights,6,50,2023-06-15
2308,172,code_assist,5,20,2023-05-11
2309,494,data_insights,3,25,2023-05-06
2310,367,data_insights,1,9,2023-01-22
2311,499,dashboard_export,6,28,2023-05-04
2312,339,chat_completion,1,11,2023-01-17
2313,405,data_insights,5,19,2023-06-16
2314,225,chat_completion,10,19,2023-03-08
2315,242,chat_completion,4,21,2023-06-26
2316,305,dashboard_export,2,25,2023-05-29
2317,128,code_assist,4,38,2023-06-06
2318,307,data_insights,2,50,2023-06-25
2319,233,data_insights,2,49,2023-02-06
2320,286,code_assist,5,38,2023-05-04
2321,414,data_insights,6,26,2023-01-11
2322,256,dashboard_export,8,45,2023-03-31
2323,224,data_insights,10,13,2023-01-31
2324,435,data_insights,8,17,2023-05-20
2325,88,chat_completion,8,35,2023-01-14
